frame_n,nano_sec,sec,size,compression rate,
9303,28091700,0,1077182192,0.08626,0.00280917
9304,27153900,0,1078083318,0.0863229,0.00271539
9305,29406400,0,1079001852,0.0863872,0.00294064
9306,26945800,0,1079920386,0.0864514,0.00269458
9307,26767000,0,1080838920,0.0865157,0.0026767
9308,28471600,0,1081776910,0.0865814,0.00284716
9309,38585600,0,1082714900,0.0866472,0.00385856
9310,32779500,0,1082714900,0.0866379,0.00327795
9311,26018600,0,1082714900,0.0866286,0.00260186
9312,27710700,0,1082714900,0.0866193,0.00277107
9313,25832900,0,1082714900,0.08661,0.00258329
9314,25723300,0,1082714900,0.0866007,0.00257233
9315,23693400,0,1082714900,0.0865914,0.00236934
9316,25130900,0,1082714900,0.0865821,0.00251309
9317,25912200,0,1082714900,0.0865728,0.00259122
9318,25151300,0,1082714900,0.0865635,0.00251513
9319,28998300,0,1055435815,0.0843735,0.00289983
9320,32903700,0,1056399405,0.0844415,0.00329037
9321,34592800,0,1057362995,0.0845094,0.00345928
9322,32512400,0,1058326585,0.0845774,0.00325124
9323,33457500,0,1059290175,0.0846453,0.00334575
9324,32771400,0,1060253765,0.0847132,0.00327714
9325,31889600,0,1061217412,0.0847811,0.00318896
9326,31905200,0,1062181002,0.084849,0.00319052
9327,28889700,0,1063144592,0.0849169,0.00288897
9328,28499200,0,1064108182,0.0849847,0.00284992
9329,29408100,0,1065071772,0.0850525,0.00294081
9330,26100700,0,1066049698,0.0851215,0.00261007
9331,28082100,0,1067027624,0.0851905,0.00280821
9332,28606300,0,1068022958,0.0852608,0.00286063
9333,28356700,0,1069018292,0.0853311,0.00283567
9334,30154900,0,1070013626,0.0854014,0.00301549
9335,25378300,0,1071009017,0.0854717,0.00253783
9336,26686800,0,1072004351,0.085542,0.00266868
9337,27027900,0,1072999685,0.0856122,0.00270279
9338,25778900,0,1073995019,0.0856825,0.00257789
9339,27713000,0,1074990353,0.0857527,0.0027713
9340,27361300,0,1075993879,0.0858236,0.00273613
9341,25997800,0,1076997405,0.0858944,0.00259978
9342,26100900,0,1078000931,0.0859652,0.00261009
9343,29730800,0,1079004457,0.0860361,0.00297308
9344,28382500,0,1080007983,0.0861069,0.00283825
9345,29281200,0,1081026869,0.0861789,0.00292812
9346,32162700,0,1082045755,0.0862509,0.00321627
9347,31982100,0,1083064641,0.0863229,0.00319821
9348,31431800,0,1084083527,0.0863948,0.00314318
9349,32482200,0,1084083527,0.0863856,0.00324822
9350,31313900,0,1084083527,0.0863763,0.00313139
9351,28973600,0,1084083527,0.0863671,0.00289736
9352,32927800,0,1084083527,0.0863579,0.00329278
9353,36591800,0,1084083527,0.0863486,0.00365918
9354,42849000,0,1056919513,0.084176,0.0042849
9355,29483200,0,1057969119,0.0842506,0.00294832
9356,33120800,0,1059018725,0.0843251,0.00331208
9357,33276200,0,1060068331,0.0843997,0.00332762
9358,25772200,0,1061117994,0.0844743,0.00257722
9359,29228700,0,1062167600,0.0845488,0.00292287
9360,32633900,0,1063217206,0.0846233,0.00326339
9361,28282000,0,1064276028,0.0846985,0.0028282
9362,28082500,0,1065334850,0.0847737,0.00280825
9363,28987300,0,1066393672,0.0848489,0.00289873
9364,28899800,0,1067452494,0.0849241,0.00288998
9365,26372900,0,1068511316,0.0849992,0.00263729
9366,28336200,0,1069570138,0.0850744,0.00283362
9367,28553800,0,1070628960,0.0851495,0.00285538
9368,28971900,0,1071687782,0.0852246,0.00289719
9369,32674500,0,1072767084,0.0853014,0.00326745
9370,33071600,0,1073846386,0.0853781,0.00330716
9371,35228200,0,1073846386,0.085369,0.00352282
9372,26036100,0,1073846386,0.0853599,0.00260361
9373,25964000,0,1073846386,0.0853508,0.0025964
9374,24956300,0,1073846386,0.0853416,0.00249563
9375,28453700,0,1059090636,0.08416,0.00284537
9376,24994000,0,1060197586,0.084239,0.0024994
9377,26540600,0,1061304536,0.0843179,0.00265406
9378,27205500,0,1062411486,0.0843969,0.00272055
9379,28088700,0,1063518436,0.0844758,0.00280887
9380,27533200,0,1064625386,0.0845547,0.00275332
9381,30422400,0,1065732336,0.0846336,0.00304224
9382,37806200,0,1066839286,0.0847125,0.00378062
9383,30602700,0,1067946236,0.0847913,0.00306027
9384,25274300,0,1069053243,0.0848702,0.00252743
9385,24374700,0,1070160193,0.084949,0.00243747
9386,28655600,0,1071267143,0.0850278,0.00286556
9387,26776400,0,1072374093,0.0851066,0.00267764
9388,24289300,0,1073481043,0.0851854,0.00242893
9389,24903400,0,1074587993,0.0852642,0.00249034
9390,23787500,0,1075711327,0.0853442,0.00237875
9391,24350300,0,1076834661,0.0854242,0.00243503
9392,26122900,0,1077957995,0.0855042,0.00261229
9393,29172000,0,1079081329,0.0855842,0.0029172
9394,32558200,0,1080222071,0.0856656,0.00325582
9395,34419800,0,1081362813,0.0857469,0.00344198
9396,36729600,0,1082503612,0.0858282,0.00367296
9397,25577700,0,1083663810,0.0859111,0.00255777
9398,29001900,0,1084842440,0.0859954,0.00290019
9399,28665900,0,1086021070,0.0860797,0.00286659
9400,28637800,0,1087199700,0.0861639,0.00286378
9401,31231500,0,1088378330,0.0862482,0.00312315
9402,32987200,0,1089556960,0.0863324,0.00329872
9403,37844400,0,1090735590,0.0864166,0.00378444
9404,40995600,0,1091914220,0.0865007,0.00409956
9405,36796200,0,1091914220,0.0864915,0.00367962
9406,28719600,0,1091914220,0.0864824,0.00287196
9407,28903800,0,1091914220,0.0864732,0.00289038
9408,29324800,0,1091914220,0.086464,0.00293248
9409,36160800,0,1091914220,0.0864548,0.00361608
9410,37460600,0,1091914220,0.0864456,0.00374606
9411,34409300,0,1091914220,0.0864364,0.00344093
9412,35887900,0,1091914220,0.0864272,0.00358879
9413,39388900,0,1091914220,0.086418,0.00393889
9414,27503200,0,1070399654,0.0847063,0.00275032
9415,25942800,0,1071595692,0.084792,0.00259428
9416,24500500,0,1072791730,0.0848776,0.00245005
9417,26916700,0,1073987768,0.0849632,0.00269167
9418,25209900,0,1075198142,0.0850499,0.00252099
9419,29455300,0,1076408516,0.0851366,0.00294553
9420,26370500,0,1077618890,0.0852233,0.00263705
9421,27153000,0,1078829264,0.08531,0.0027153
9422,28293600,0,1080039638,0.0853966,0.00282936
9423,28337500,0,1081250012,0.0854832,0.00283375
9424,29575000,0,1082460386,0.0855699,0.0029575
9425,30428500,0,1083670760,0.0856564,0.00304285
9426,30469000,0,1084881134,0.085743,0.0030469
9427,35163800,0,1084881134,0.0857339,0.00351638
9428,33705000,0,1084881134,0.0857248,0.0033705
9429,25238700,0,1084881134,0.0857157,0.00252387
9430,25554600,0,1084881134,0.0857067,0.00255546
9431,26216100,0,1067917296,0.0843576,0.00262161
9432,26345600,0,1069137910,0.084445,0.00263456
9433,29482100,0,1070358524,0.0845325,0.00294821
9434,29333600,0,1071579138,0.0846199,0.00293336
9435,29612500,0,1072799752,0.0847073,0.00296125
9436,33562200,0,1074020366,0.0847947,0.00335622
9437,31426200,0,1075240980,0.0848821,0.00314262
9438,28868100,0,1076461594,0.0849694,0.00288681
9439,31120800,0,1077682208,0.0850568,0.00311208
9440,34803900,0,1078902822,0.0851441,0.00348039
9441,31532600,0,1080123436,0.0852314,0.00315326
9442,31271500,0,1081344050,0.0853187,0.00312715
9443,31398700,0,1082564664,0.0854059,0.00313987
9444,27830900,0,1083785335,0.0854932,0.00278309
9445,28767100,0,1085005949,0.0855804,0.00287671
9446,26373700,0,1086226563,0.0856676,0.00263737
9447,25924900,0,1087447177,0.0857548,0.00259249
9448,26685500,0,1088667791,0.085842,0.00266855
9449,25608600,0,1089888405,0.0859291,0.00256086
9450,27099800,0,1091109019,0.0860163,0.00270998
9451,26122900,0,1092329633,0.0861034,0.00261229
9452,29242000,0,1093550247,0.0861905,0.0029242
9453,25091900,0,1094770861,0.0862775,0.00250919
9454,34372400,0,1095991475,0.0863646,0.00343724
9455,30457200,0,1097212089,0.0864516,0.00304572
9456,25932600,0,1098432703,0.0865387,0.00259326
9457,26306400,0,1099653317,0.0866257,0.00263064
9458,25977900,0,1100873931,0.0867127,0.00259779
9459,26922500,0,1102094545,0.0867996,0.00269225
9460,26371700,0,1103315159,0.0868866,0.00263717
9461,24971100,0,1104535773,0.0869735,0.00249711
9462,26073700,0,1105756387,0.0870604,0.00260737
9463,29392800,0,1106977001,0.0871473,0.00293928
9464,27678600,0,1108197615,0.0872342,0.00276786
9465,27873700,0,1109418229,0.087321,0.00278737
9466,26346300,0,1110638843,0.0874079,0.00263463
9467,27626100,0,1111859457,0.0874947,0.00276261
9468,27453000,0,1113093383,0.0875826,0.0027453
9469,27544800,0,1114327309,0.0876704,0.00275448
9470,29904100,0,1115561235,0.0877582,0.00299041
9471,26636300,0,1116809497,0.0878471,0.00266363
9472,29375500,0,1118057759,0.087936,0.00293755
9473,31452400,0,1119306021,0.0880249,0.00314524
9474,32489400,0,1119306021,0.0880156,0.00324894
9475,27470200,0,1119306021,0.0880063,0.00274702
9476,36728100,0,1119306021,0.087997,0.00367281
9477,25985700,0,1119306021,0.0879878,0.00259857
9478,25862700,0,1119306021,0.0879785,0.00258627
9479,26413900,0,1119306021,0.0879692,0.00264139
9480,25906700,0,1119306021,0.0879599,0.00259067
9481,25941600,0,1119306021,0.0879506,0.00259416
9482,29264700,0,1119306021,0.0879414,0.00292647
9483,27411000,0,1119306021,0.0879321,0.0027411
9484,25879400,0,1083036450,0.0850738,0.00258794
9485,27051700,0,1084316456,0.0851654,0.00270517
9486,34137800,0,1085596462,0.0852569,0.00341378
9487,29982500,0,1086876468,0.0853484,0.00299825
9488,31406300,0,1088156474,0.08544,0.00314063
9489,26111500,0,1089436537,0.0855315,0.00261115
9490,25028000,0,1090716543,0.0856229,0.0025028
9491,27922600,0,1091996549,0.0857144,0.00279226
9492,28981000,0,1093289867,0.0858068,0.0028981
9493,34932000,0,1094583185,0.0858993,0.0034932
9494,31963000,0,1095876503,0.0859917,0.0031963
9495,30682000,0,1097169821,0.0860842,0.0030682
9496,29350000,0,1098463139,0.0861766,0.002935
9497,30235200,0,1099756457,0.0862689,0.00302352
9498,29897600,0,1101068207,0.0863627,0.00298976
9499,32897900,0,1102379957,0.0864565,0.00328979
9500,26999000,0,1103691764,0.0865503,0.0026999
9501,30081300,0,1105003514,0.086644,0.00300813
9502,26782400,0,1106315264,0.0867378,0.00267824
9503,28381500,0,1107627014,0.0868315,0.00283815
9504,26746800,0,1108938764,0.0869252,0.00267468
9505,26975300,0,1110250514,0.0870188,0.00269753
9506,26729800,0,1111562264,0.0871125,0.00267298
9507,29515500,0,1112874014,0.0872061,0.00295155
9508,27165700,0,1114204196,0.0873012,0.00271657
9509,29383400,0,1115534378,0.0873962,0.00293834
9510,41918900,0,1116878896,0.0874923,0.00419189
9511,203753100,0,1251096626,0.0979962,0.02037531
9512,29821800,0,1251096626,0.0979859,0.00298218
9513,24088800,0,1251096626,0.0979756,0.00240888
9514,22862100,0,1251096626,0.0979653,0.00228621
9515,24110400,0,1251096626,0.097955,0.00241104
9516,26621100,0,1251096626,0.0979447,0.00266211
9517,27131800,0,1251096626,0.0979344,0.00271318
9518,28835100,0,1251096626,0.0979241,0.00288351
9519,29954700,0,1251096626,0.0979138,0.00299547
9520,29714100,0,1251096626,0.0979035,0.00297141
9521,28343200,0,1251096626,0.0978933,0.00283432
9522,28991400,0,1251096626,0.097883,0.00289914
9523,24357800,0,1251096626,0.0978727,0.00243578
9524,27883000,0,1251096626,0.0978624,0.0027883
9525,26075500,0,1251096626,0.0978521,0.00260755
9526,31440500,0,1251096626,0.0978419,0.00314405
9527,27615600,0,1251096626,0.0978316,0.00276156
9528,26589900,0,1251096626,0.0978213,0.00265899
9529,30112900,0,1251096626,0.0978111,0.00301129
9530,23550200,0,1251096626,0.0978008,0.00235502
9531,24297100,0,1251096626,0.0977906,0.00242971
9532,28491100,0,1251096626,0.0977803,0.00284911
9533,26622400,0,1251096626,0.09777,0.00266224
9534,25463000,0,1251096626,0.0977598,0.0025463
9535,25687200,0,1251096626,0.0977495,0.00256872
9536,26038800,0,1251096626,0.0977393,0.00260388
9537,25960400,0,1251096626,0.097729,0.00259604
9538,28308100,0,1251096626,0.0977188,0.00283081
9539,27182200,0,1251096626,0.0977086,0.00271822
9540,28176000,0,1251096626,0.0976983,0.0028176
9541,28923600,0,1251096626,0.0976881,0.00289236
9542,29761200,0,1251096626,0.0976778,0.00297612
9543,30160100,0,1251096626,0.0976676,0.00301601
9544,28779400,0,1251096626,0.0976574,0.00287794
9545,32406500,0,1251096626,0.0976471,0.00324065
9546,25829900,0,1251096626,0.0976369,0.00258299
9547,24825700,0,1251096626,0.0976267,0.00248257
9548,29186800,0,1251096626,0.0976165,0.00291868
9549,29103300,0,1251096626,0.0976062,0.00291033
9550,28475100,0,1251096626,0.097596,0.00284751
9551,28025000,0,1251096626,0.0975858,0.0028025
9552,36105700,0,1251096626,0.0975756,0.00361057
9553,22575100,0,1251096626,0.0975654,0.00225751
9554,22992100,0,1251096626,0.0975552,0.00229921
9555,24608200,0,1251096626,0.097545,0.00246082
9556,24449500,0,1251096626,0.0975347,0.00244495
9557,23912100,0,1251096626,0.0975245,0.00239121
9558,25410100,0,1251096626,0.0975143,0.00254101
9559,24361400,0,1251096626,0.0975041,0.00243614
9560,27370700,0,1251096626,0.0974939,0.00273707
9561,25402800,0,1251096626,0.0974837,0.00254028
9562,24751400,0,1251096626,0.0974736,0.00247514
9563,25618500,0,1098030616,0.0855392,0.00256185
9564,27662500,0,1098248734,0.0855472,0.00276625
9565,28586200,0,1098466852,0.0855553,0.00285862
9566,30200300,0,1098684970,0.0855633,0.00302003
9567,30340800,0,1098684970,0.0855544,0.00303408
9568,29180200,0,1095143995,0.0852697,0.00291802
9569,26700200,0,1095373377,0.0852787,0.00267002
9570,24593900,0,1095602759,0.0852876,0.00245939
9571,28236500,0,1095832141,0.0852966,0.00282365
9572,27345000,0,1096061523,0.0853055,0.0027345
9573,27965300,0,1096290905,0.0853144,0.00279653
9574,27034600,0,1096520287,0.0853234,0.00270346
9575,27105700,0,1096749669,0.0853323,0.00271057
9576,30733300,0,1096979051,0.0853412,0.00307333
9577,30359000,0,1097208433,0.0853502,0.0030359
9578,28720500,0,1097437815,0.0853591,0.00287205
9579,28394600,0,1097667197,0.085368,0.00283946
9580,29488400,0,1097896579,0.085377,0.00294884
9581,24514400,0,1098126018,0.0853859,0.00245144
9582,24804400,0,1098355400,0.0853948,0.00248044
9583,23796600,0,1098584782,0.0854037,0.00237966
9584,24262200,0,1098814164,0.0854127,0.00242622
9585,23501500,0,1099043546,0.0854216,0.00235015
9586,23153100,0,1099272928,0.0854305,0.00231531
9587,25110000,0,1099502310,0.0854394,0.002511
9588,24100700,0,1099746028,0.0854494,0.00241007
9589,27988800,0,1099989746,0.0854595,0.00279888
9590,26133800,0,1100233464,0.0854695,0.00261338
9591,25445800,0,1100477182,0.0854795,0.00254458
9592,25925400,0,1100720900,0.0854895,0.00259254
9593,30565000,0,1100964618,0.0854995,0.0030565
9594,29820200,0,1101208336,0.0855095,0.00298202
9595,30744400,0,1101452054,0.0855196,0.00307444
9596,29711400,0,1101695772,0.0855296,0.00297114
9597,32806500,0,1101939490,0.0855396,0.00328065
9598,36149400,0,1101939490,0.0855307,0.00361494
9599,29723400,0,1101939490,0.0855218,0.00297234
9600,28550400,0,1101939490,0.0855128,0.00285504
9601,27785600,0,1101939490,0.0855039,0.00277856
9602,25922100,0,1101939490,0.085495,0.00259221
9603,27496700,0,1096623934,0.0850738,0.00274967
9604,23959300,0,1096867652,0.0850838,0.00239593
9605,25020900,0,1097111370,0.0850939,0.00250209
9606,24426700,0,1097355088,0.0851039,0.00244267
9607,26096500,0,1097598806,0.085114,0.00260965
9608,24211600,0,1097842524,0.085124,0.00242116
9609,23294400,0,1098086242,0.085134,0.00232944
9610,25234700,0,1098329960,0.0851441,0.00252347
9611,23899500,0,1098573678,0.0851541,0.00238995
9612,25308300,0,1098817396,0.0851641,0.00253083
9613,24468600,0,1099061114,0.0851742,0.00244686
9614,24440400,0,1099304832,0.0851842,0.00244404
9615,26529600,0,1099548550,0.0851942,0.00265296
9616,25170500,0,1099792268,0.0852042,0.00251705
9617,24297800,0,1100035986,0.0852142,0.00242978
9618,27549900,0,1100279704,0.0852243,0.00275499
9619,27754200,0,1100523422,0.0852343,0.00277542
9620,29194400,0,1100767140,0.0852443,0.00291944
9621,24906800,0,1101010858,0.0852543,0.00249068
9622,25259200,0,1101254576,0.0852643,0.00252592
9623,25680400,0,1101498294,0.0852743,0.00256804
9624,24477300,0,1101742012,0.0852843,0.00244773
9625,23143600,0,1101985730,0.0852944,0.00231436
9626,23250200,0,1102229448,0.0853043,0.00232502
9627,23337000,0,1102473166,0.0853143,0.0023337
9628,24755700,0,1102716884,0.0853243,0.00247557
9629,23815800,0,1102960602,0.0853343,0.00238158
9630,23675300,0,1103204320,0.0853443,0.00236753
9631,24527900,0,1103448038,0.0853543,0.00245279
9632,24189500,0,1103691756,0.0853643,0.00241895
9633,24017000,0,1103935474,0.0853743,0.0024017
9634,27478500,0,1104179192,0.0853843,0.00274785
9635,24368900,0,1104422910,0.0853943,0.00243689
9636,29000000,0,1104685060,0.0854057,0.0029
9637,30708500,0,1104947210,0.0854171,0.00307085
9638,26581900,0,1105209360,0.0854285,0.00265819
9639,28001600,0,1105471510,0.0854399,0.00280016
9640,28267600,0,1105756188,0.085453,0.00282676
9641,31100000,0,1106040866,0.0854662,0.00311
9642,25010200,0,1106325601,0.0854793,0.00250102
9643,27765200,0,1106625639,0.0854936,0.00277652
9644,25598000,0,1106925677,0.0855079,0.0025598
9645,27141900,0,1107225715,0.0855222,0.00271419
9646,24827900,0,1107525753,0.0855365,0.00248279
9647,24133700,0,1107825791,0.0855508,0.00241337
9648,24327000,0,1108125829,0.0855651,0.0024327
9649,28482400,0,1108425867,0.0855794,0.00284824
9650,27966100,0,1108725905,0.0855937,0.00279661
9651,24498500,0,1109025943,0.085608,0.00244985
9652,30759700,0,1109346461,0.0856239,0.00307597
9653,28660400,0,1109683363,0.085641,0.00286604
9654,37702300,0,1110020265,0.0856582,0.00377023
9655,31184000,0,1110357167,0.0856753,0.0031184
9656,33779500,0,1110694126,0.0856924,0.00337795
9657,29020800,0,1111031028,0.0857095,0.00290208
9658,27885500,0,1111367930,0.0857266,0.00278855
9659,23978900,0,1111704832,0.0857438,0.00239789
9660,39251100,0,1112041734,0.0857609,0.00392511
9661,34537200,0,1112378636,0.085778,0.00345372
9662,24813100,0,1112715538,0.0857951,0.00248131
9663,23461000,0,1113052440,0.0858122,0.0023461
9664,29821600,0,1113389342,0.0858293,0.00298216
9665,35403200,0,1113726244,0.0858463,0.00354032
9666,35316600,0,1114063146,0.0858634,0.00353166
9667,32594100,0,1114400048,0.0858805,0.00325941
9668,32898000,0,1114736950,0.0858976,0.0032898
9669,33535800,0,1115073852,0.0859147,0.00335358
9670,31594200,0,1115410754,0.0859317,0.00315942
9671,29538600,0,1115747656,0.0859488,0.00295386
9672,25987600,0,1116084558,0.0859659,0.00259876
9673,31884000,0,1116421460,0.0859829,0.0031884
9674,33742800,0,1116758362,0.086,0.00337428
9675,28817700,0,1117095264,0.086017,0.00288177
9676,25530200,0,1117432166,0.0860341,0.00255302
9677,24794200,0,1117769068,0.0860511,0.00247942
9678,30496500,0,1118105970,0.0860682,0.00304965
9679,33760300,0,1118442872,0.0860852,0.00337603
9680,28579600,0,1118779774,0.0861023,0.00285796
9681,26467400,0,1119116676,0.0861193,0.00264674
9682,31444500,0,1119453578,0.0861363,0.00314445
9683,27631800,0,1119790480,0.0861533,0.00276318
9684,31203500,0,1120127382,0.0861704,0.00312035
9685,39031200,0,1120464284,0.0861874,0.00390312
9686,25800000,0,1120801186,0.0862044,0.00258
9687,31105400,0,1121138088,0.0862214,0.00311054
9688,33642700,0,1121474990,0.0862384,0.00336427
9689,28136300,0,1121811892,0.0862554,0.00281363
9690,25941100,0,1122169274,0.086274,0.00259411
9691,30729700,0,1122526656,0.0862926,0.00307297
9692,27196200,0,1122884038,0.0863111,0.00271962
9693,35008300,0,1123241420,0.0863297,0.00350083
9694,31455500,0,1123598802,0.0863483,0.00314555
9695,36905900,0,1123956184,0.0863668,0.00369059
9696,32946900,0,1123956184,0.0863579,0.00329469
9697,32465600,0,1123956184,0.086349,0.00324656
9698,31379000,0,1123956184,0.0863401,0.0031379
9699,28875600,0,1123956184,0.0863312,0.00288756
9700,31162700,0,1123956184,0.0863223,0.00311627
9701,32984200,0,1123956184,0.0863134,0.00329842
9702,24969800,0,1123956184,0.0863045,0.00249698
9703,24754400,0,1123956184,0.0862956,0.00247544
9704,23917400,0,1123956184,0.0862867,0.00239174
9705,24128300,0,1123956184,0.0862778,0.00241283
9706,27930500,0,1123956184,0.0862689,0.00279305
